original_size,cleaned_size,word_count,formula_count,section_count,figure_count,table_count,citation_count,filename
3822,3303,521,29,0,0,0,0,2023_07_08_3b5d8ac60496c9ab02f6g.tex
6710,4896,770,44,0,0,0,0,2023_07_08_3b5efe33f966cfd15124g.tex
6837,2228,363,63,0,0,0,0,2023_07_08_3bb18f93d6d7a960aed6g.tex
7633,5488,887,78,0,0,0,0,2023_07_08_3bc9842ad0034dfbf96eg.tex
7134,6623,833,22,0,0,0,0,2023_07_08_3bf671f7b81a32219be0g.tex
8370,7223,1179,80,0,0,0,0,2023_07_08_3c0335bd82b957e86e4fg.tex
6862,4523,651,88,0,0,0,0,2023_07_08_3c09494592054dfcd262g.tex
8102,6584,1092,129,0,0,0,0,2023_07_08_3c1fff96db6109a9d594g.tex
7860,5542,828,101,0,0,0,0,2023_07_08_3c378e34744232d02505g.tex
7991,5159,702,62,0,0,0,0,2023_07_08_3c43317f01c89fc83b46g.tex
8104,6805,1189,96,0,0,0,0,2023_07_08_3c45307d5e4db36d5e64g.tex
7401,3532,526,86,0,0,0,0,2023_07_08_3c7dfa76a4a41ff2bddcg.tex
6851,4945,668,48,0,0,0,0,2023_07_08_3c97aa21be6264a7f18cg.tex
8473,7363,1151,92,0,0,0,0,2023_07_08_3cbba2cb667a018b1ecfg.tex
7456,4920,747,63,0,0,0,0,2023_07_08_3ccf326d203342091ab8g.tex
7328,4920,747,63,0,0,0,0,2023_07_08_3ccf326d203342091ab8g_1.tex
7053,5317,795,56,0,0,0,0,2023_07_08_3d0f3543e8ff4298d3c2g.tex
6580,4379,637,42,0,0,0,0,2023_07_08_3d37a96916a3b3269471g.tex
7705,6281,930,108,0,0,0,0,2023_07_08_3d3912aa24b91d87b47cg.tex
7757,5973,760,36,0,0,0,0,2023_07_08_3d413786edd4eaf3bb4bg.tex
7829,6670,1039,114,0,0,0,0,2023_07_08_3d65eedf60c169b10cf5g.tex
7330,5203,803,97,0,0,0,0,2023_07_08_3d736377290639c87df7g.tex
7647,6014,920,93,0,0,0,0,2023_07_08_3d9c2edf667a7d80d872g.tex
7770,6675,868,37,0,0,0,0,2023_07_08_3dac44b423a41b5e78fag.tex
8194,4323,588,88,0,0,0,0,2023_07_08_3daf383f6ffd4bcff57fg.tex
7751,7068,967,26,0,0,0,0,2023_07_08_3dbaacb3121e8ecf199dg.tex
7916,6357,944,90,0,0,0,0,2023_07_08_3dd04d2396cb22e1e82cg.tex
7545,5940,802,98,0,0,0,0,2023_07_08_3de93a3fc2053eb01191g.tex
6857,5776,810,15,0,0,0,0,2023_07_08_3dec37a3e4e53821798fg.tex
7971,5643,802,58,0,0,0,0,2023_07_08_3e0e16146aebb0d3819fg.tex
8534,6974,1233,121,0,0,0,0,2023_07_08_3e0fed8f293024a2a07cg.tex
7602,4703,742,94,0,0,0,0,2023_07_08_3e1fafca2de23c1f3dc2g.tex
8530,7317,1198,73,0,0,0,0,2023_07_08_3e35ac67cbdf9353eaa6g.tex
7347,5353,747,101,0,0,0,0,2023_07_08_3e4056d1da8272f50015g.tex
7741,5762,972,77,0,0,0,0,2023_07_08_3e4ee7b6c44fcc5225feg.tex
7482,6620,1029,42,0,0,0,0,2023_07_08_3e670e413c9ee05490d9g.tex
7532,5758,873,74,0,0,0,0,2023_07_08_3e6713b5b4b85dee2051g.tex
7891,6173,1087,88,1,0,0,0,2023_07_08_3e6d432d52e86eccd777g.tex
8367,6606,1075,171,0,0,0,0,2023_07_08_3e877423d34d9b2e91f3g.tex
8303,6606,1075,171,0,0,0,0,2023_07_08_3e877423d34d9b2e91f3g_1.tex
8303,6606,1075,171,0,0,0,0,2023_07_08_3e877423d34d9b2e91f3g_2.tex
7329,5945,994,105,0,0,0,0,2023_07_08_3e936c5fe6e367b04859g.tex
7741,5955,820,47,0,0,0,0,2023_07_08_3ea69e957d3755b24d44g.tex
8239,4962,653,59,1,0,0,0,2023_07_08_3ebc504b7440682ab572g.tex
5959,3955,637,54,0,0,0,0,2023_07_08_3ec603fc06fcda89a54cg.tex
7443,6099,873,51,0,0,0,0,2023_07_08_3ef6df1932fe68fce0f0g.tex
8517,6712,1042,107,0,0,0,0,2023_07_08_3f13623dc9381b48c865g.tex
8472,7290,1107,150,0,0,0,0,2023_07_08_3f212058ddff8abe41efg.tex
7023,5636,990,58,0,0,0,0,2023_07_08_3f5a3786548507755dd2g.tex
8351,7017,1110,85,0,0,0,0,2023_07_08_3f8f36c11ce5c82590ceg.tex
7408,5188,882,99,0,0,0,0,2023_07_08_3f9bfbb069168bdf9eacg.tex
8137,5474,832,94,0,0,0,0,2023_07_08_3fc258d8c8ea95dfaec2g.tex
7492,6286,1017,83,0,0,0,0,2023_07_08_3fe457d44ed5e85ab3c4g.tex
6974,6012,979,40,0,0,0,0,2023_07_08_4055ae887f42f857a209g.tex
7936,6306,818,43,0,0,0,0,2023_07_08_406f7ad41735bdfff662g.tex
7238,5232,709,42,0,0,0,0,2023_07_08_406fe8cd8f3cdb34fa01g.tex
7547,5430,913,70,0,0,0,0,2023_07_08_407d899796794b0d39f4g.tex
8374,5785,983,98,0,0,0,0,2023_07_08_408478f67a9af753b9dag.tex
7609,6528,974,31,0,0,0,0,2023_07_08_40964dfdc09859896a31g.tex
8563,7255,1133,118,0,0,0,0,2023_07_08_40992f478ffa5db8d41ag.tex
8142,5583,848,99,0,0,0,0,2023_07_08_40b100185aac22e7e29bg.tex
8082,6325,866,71,0,0,0,0,2023_07_08_40b34f67e6eb1f2eec40g.tex
7743,5036,689,44,0,0,0,0,2023_07_08_40b4f858f75af9d8ebcdg.tex
7487,5569,817,48,0,0,0,0,2023_07_08_40b892ae820695aec16ag.tex
7905,6649,986,69,0,0,0,0,2023_07_08_40c17c2977480d5224b5g.tex
8421,6818,1155,123,0,0,0,0,2023_07_08_40c487ea58da86eb6f4eg.tex
7592,6748,936,36,0,0,0,0,2023_07_08_40e1fdec30a893a0ce1dg.tex
6491,3738,588,66,0,0,0,0,2023_07_08_40ef115d9061c0836707g.tex
6992,5596,776,38,0,0,0,0,2023_07_08_40f67ade2adf19fa416eg.tex
6911,5596,776,38,0,0,0,0,2023_07_08_40f67ade2adf19fa416eg_1.tex
6911,5596,776,38,0,0,0,0,2023_07_08_40f67ade2adf19fa416eg_2.tex
7371,6456,845,53,0,0,0,0,2023_07_08_4108cf65226a9d8a25f0g.tex
7381,5499,781,39,0,0,0,0,2023_07_08_410bc3f99b78f08567fag.tex
7487,6955,1090,65,0,0,0,0,2023_07_08_4181abf4895a1d6875e0g.tex
7444,6955,1090,65,0,0,0,0,2023_07_08_4181abf4895a1d6875e0g_1.tex
7444,6955,1090,65,0,0,0,0,2023_07_08_4181abf4895a1d6875e0g_2.tex
7284,4801,679,97,0,0,0,0,2023_07_08_419daa8cd2936b3fb41cg.tex
8563,5555,828,85,0,0,0,0,2023_07_08_41c30abfddbc93a3e75eg.tex
8086,6624,1073,93,0,0,0,0,2023_07_08_41d63f85e1da538e45fag.tex
7760,6092,904,49,0,0,0,0,2023_07_08_41def776e030fed250cbg.tex
7984,5186,727,88,0,0,0,0,2023_07_08_420514b7198eeb6ce8afg.tex
6921,4974,733,53,0,0,0,0,2023_07_08_4229d6e1249003d90c75g.tex
7758,7004,1067,87,0,0,0,0,2023_07_08_4235369068e9f4812451g.tex
7725,4694,723,30,0,0,0,0,2023_07_08_42438eb38651fc5a1d2cg.tex
7959,6553,1011,45,0,0,0,0,2023_07_08_424ce528613b81a1bc1fg.tex
8166,6934,1158,70,0,0,0,0,2023_07_08_42500adfd235eb53ccecg.tex
6223,5361,687,39,1,0,0,0,2023_07_08_425810c0901ee2fba2eeg.tex
8158,6595,1062,92,0,0,0,0,2023_07_08_425a9178c58258eed082g.tex
8218,5319,864,78,0,0,0,0,2023_07_08_4271b05622446ff74200g.tex
8208,5968,1083,100,0,0,0,0,2023_07_08_427291c1a36f712cb1efg.tex
6468,3699,547,45,0,0,0,0,2023_07_08_4289ce344ab25e4adb3cg.tex
7042,4960,775,88,0,0,0,0,2023_07_08_4290a454b46b6b20485cg.tex
8019,7335,1087,45,0,0,0,0,2023_07_08_42aaf63344288aad881dg.tex
7085,3942,521,71,0,0,0,0,2023_07_08_42fceb32ed29ac5b32a3g.tex
6619,4436,632,64,0,0,0,0,2023_07_08_430a36c353da9b63504eg.tex
7795,5255,834,66,0,0,0,0,2023_07_08_4329ab829ef8c2f942efg.tex
7803,5227,707,70,0,0,0,0,2023_07_08_432de5154b73c72d3243g.tex
6682,4868,840,62,0,0,0,0,2023_07_08_436ab6de3f8722aedb17g.tex
7089,5169,688,66,0,0,0,0,2023_07_08_437b84b1cd04fa8bd023g.tex
8848,6250,856,84,0,0,0,0,2023_07_08_437e8622c312da423febg.tex
8136,7173,1084,93,0,0,0,0,2023_07_08_437f11866e9413d8f61bg.tex
7424,5903,937,83,0,0,0,0,2023_07_08_438bb71eb3acece903f4g.tex
7324,6851,964,24,0,0,0,0,2023_07_08_4399c39cb830074ad63bg.tex
7638,6618,1086,152,0,0,0,0,2023_07_08_439d723bfe070ab60056g.tex
7572,6618,1086,152,0,0,0,0,2023_07_08_439d723bfe070ab60056g_1.tex
7572,6618,1086,152,0,0,0,0,2023_07_08_439d723bfe070ab60056g_2.tex
7346,5118,841,90,0,0,0,0,2023_07_08_43a9da4d46c1d7c8440bg.tex
8385,7037,1281,133,0,0,0,0,2023_07_08_43ca3ab506e867472e83g.tex
8339,1682,326,110,0,0,0,0,2023_07_08_43d02cb9f30cbd3674e6g.tex
7694,6742,1077,86,0,0,0,0,2023_07_08_43e082e331e6c1acb85eg.tex
8144,5779,790,69,0,0,0,0,2023_07_08_44290df9b3a193afefb0g.tex
8061,5403,774,109,0,0,0,0,2023_07_08_444b23c074fbc18b55c4g.tex
5600,4924,628,13,0,0,0,0,2023_07_08_44601d23f11d861f05fbg.tex
7286,6692,933,23,0,0,0,0,2023_07_08_448e3628d05aa1cd8b08g.tex
7932,6440,1050,72,0,0,0,0,2023_07_08_44ae1ab683e753b71123g.tex
5819,3872,655,80,0,0,0,0,2023_07_08_44b901e51aed12d58c3bg.tex
6562,5303,717,99,0,0,0,0,2023_07_08_44dab8a14667b3afd687g.tex
7858,5127,793,72,0,0,0,0,2023_07_08_45192cb6ec536e770d76g.tex
7785,6501,979,45,0,0,0,0,2023_07_08_452f82f85f093eb20115g.tex
7009,5234,763,70,0,0,0,0,2023_07_08_4547cdaf69944db9a063g.tex
8642,5995,930,132,0,0,0,0,2023_07_08_455266794ce00cc60ffbg.tex
8080,5248,772,70,0,0,0,0,2023_07_08_4562648a8b7681500f76g.tex
7983,6044,919,95,0,0,0,0,2023_07_08_458334d280645174b086g.tex
7895,6044,919,95,0,0,0,0,2023_07_08_458334d280645174b086g_1.tex
7895,6044,919,95,0,0,0,0,2023_07_08_458334d280645174b086g_2.tex
3665,2770,396,28,0,0,0,0,2023_07_08_4587183babe30c9054c0g.tex
7443,5753,863,110,0,0,0,0,2023_07_08_4593458147d2463c4c05g.tex
7634,7315,1029,28,0,0,0,0,2023_07_08_45a3904da343931e9ee6g.tex
7605,6046,912,53,0,0,0,0,2023_07_08_45ac150e6cdac5837d8ag.tex
7474,5507,858,76,0,0,0,0,2023_07_08_45b3ca3ebf04dcbe4670g.tex
7440,4846,781,95,0,0,0,0,2023_07_08_45e1e38858c578774066g.tex
7386,5087,719,69,1,0,0,0,2023_07_08_4608f8cb5e71f208fca6g.tex
6955,4970,655,37,0,0,0,0,2023_07_08_4609393b1f93fcff9c25g.tex
6293,4443,703,56,0,0,0,0,2023_07_08_4609f1c59e80ae155bb6g.tex
7589,4644,805,70,0,0,0,0,2023_07_08_46189a1107a19f7fcef6g.tex
9181,6897,1001,147,0,0,0,0,2023_07_08_46683cfa4e43c7a5fcd1g.tex
7089,4557,622,24,0,0,0,0,2023_07_08_466fd05ea2dac05c0537g.tex
7072,4486,674,48,0,0,0,0,2023_07_08_46ab1fea120072cf5754g.tex
6953,4486,674,48,0,0,0,0,2023_07_08_46ab1fea120072cf5754g_1.tex
6953,4486,674,48,0,0,0,0,2023_07_08_46ab1fea120072cf5754g_2.tex
6408,3794,541,49,0,0,0,0,2023_07_08_46b42f72760e573b6d0bg.tex
7895,6016,791,69,0,0,0,0,2023_07_08_46c12a9ebf37385a5c5fg.tex
7361,6678,956,36,0,0,0,0,2023_07_08_46d2a8ca9a00d5626055g.tex
8053,7032,905,91,0,0,0,0,2023_07_08_46db82542e75eafc9623g.tex
8232,4974,807,76,0,0,0,0,2023_07_08_47069a4d20ff69c3f2adg.tex
6751,6050,834,16,0,0,0,0,2023_07_08_471098222fdf722dc57dg.tex
8201,6619,995,121,0,0,0,0,2023_07_08_47169ba4f51a8b7bfc6fg.tex
7977,5915,932,98,0,0,0,0,2023_07_08_4726f6c8340a77a1feb5g.tex
7075,5313,804,103,0,0,0,0,2023_07_08_4728d20a97e0febc9461g.tex
7420,5062,794,68,0,0,0,0,2023_07_08_4731fbedb794a52ac460g.tex
7219,6993,886,17,0,0,0,0,2023_07_08_47334620db4c3f9e556dg.tex
7098,4800,620,70,0,0,0,0,2023_07_08_4739a19e975c0dec660dg.tex
7801,6397,947,115,0,0,0,0,2023_07_08_474c81bea6de22038556g.tex
7857,4587,699,99,0,0,0,0,2023_07_08_477485a09489239f6d75g.tex
8202,5676,906,97,0,0,0,0,2023_07_08_4791356503d71a8c51f3g.tex
7953,7011,985,34,0,0,0,0,2023_07_08_47b2cfef8489f00e6ff2g.tex
6789,4829,732,84,0,0,0,0,2023_07_08_47ba69fcd0cc73578434g.tex
7895,6625,1020,84,0,0,0,0,2023_07_08_47da0c1716ca7e4586fbg.tex
8029,5893,858,85,0,0,0,0,2023_07_08_47de8385d8feeb788080g.tex
7922,5991,923,74,0,0,0,0,2023_07_08_47e6954250953bbe476cg.tex
8482,6088,1174,139,0,0,0,0,2023_07_08_4807eb633ced43c1b4d7g.tex
8015,6295,1050,74,0,0,0,0,2023_07_08_48156f8541111a967ed6g.tex
7972,5546,900,109,0,0,0,0,2023_07_08_4832fc13fb60876eacd1g.tex
7878,6182,939,124,0,0,0,0,2023_07_08_48400f45530c73855d1ag.tex
7825,6182,939,124,0,0,0,0,2023_07_08_48400f45530c73855d1ag_1.tex
7825,6182,939,124,0,0,0,0,2023_07_08_48400f45530c73855d1ag_2.tex
8087,6771,1027,57,0,0,0,0,2023_07_08_4845d925561a74969b05g.tex
7718,5863,720,66,0,0,0,0,2023_07_08_48496067e0557af805acg.tex
7629,6193,1048,70,0,0,0,0,2023_07_08_484f9dfb0d4523aa44c6g.tex
7311,3568,550,78,0,0,0,0,2023_07_08_4877c507213400b1098ag.tex
7167,3568,550,78,0,0,0,0,2023_07_08_4877c507213400b1098ag_1.tex
7167,3568,550,78,0,0,0,0,2023_07_08_4877c507213400b1098ag_2.tex
7409,5023,889,82,0,0,0,0,2023_07_08_489ec4aa0402f8a40bd2g.tex
8301,5901,890,126,0,0,0,0,2023_07_08_48a4cdb07ad9b62364bbg.tex
6768,4747,855,91,0,0,0,0,2023_07_08_48b40f1ac22671ff50ffg.tex
8120,3784,497,42,0,0,0,0,2023_07_08_48d3224d4755f11871c2g.tex
7749,5914,915,105,0,0,0,0,2023_07_08_48d7380939a6995ac067g.tex
8028,6805,1081,118,0,0,0,0,2023_07_08_48e7338b46cd2dfb3a36g.tex
8493,6482,1056,109,0,0,0,0,2023_07_08_4909cfdb4fc37cd3bb88g.tex
8428,6482,1056,109,0,0,0,0,2023_07_08_4909cfdb4fc37cd3bb88g_1.tex
8288,6584,1008,137,0,0,0,0,2023_07_08_491eed24ec78bf2b8d39g.tex
7629,5520,819,115,0,0,0,0,2023_07_08_492c36a4c56d2c55bac8g.tex
7343,5237,798,78,0,0,0,0,2023_07_08_49414474bdc36ecb5882g.tex
7538,4523,708,66,0,0,0,0,2023_07_08_494c0827f8b9c7008ae9g.tex
7388,4523,708,66,0,0,0,0,2023_07_08_494c0827f8b9c7008ae9g_1.tex
7388,4523,708,66,0,0,0,0,2023_07_08_494c0827f8b9c7008ae9g_2.tex
8086,6120,912,73,0,0,0,0,2023_07_08_495a10e92697380e7b1eg.tex
7596,7145,1120,62,0,0,0,0,2023_07_08_4962741fa41a8edfa78fg.tex
8267,6014,770,89,0,0,0,0,2023_07_08_49824a252a4ab5959e5fg.tex
8039,6681,964,47,0,0,0,0,2023_07_08_49966b4debd3de2f4545g.tex
7526,5579,799,46,0,0,0,0,2023_07_08_499819d4534b2874cfdfg.tex
6348,4820,612,26,0,0,0,0,2023_07_08_499a288a35c1268c6be1g.tex
8154,7041,1108,60,0,0,0,0,2023_07_08_49e1dd583087d8474815g.tex
7918,5127,666,89,0,0,0,0,2023_07_08_49e7e30a786032a13344g.tex
7728,5598,879,46,0,0,0,0,2023_07_08_49ea54c5a4a97c03a0c6g.tex
8219,5726,921,101,0,0,0,0,2023_07_08_4a170fed8a99cdcfcf61g.tex
7209,5433,779,60,0,0,0,0,2023_07_08_4a2334c6934acb7c9910g.tex
7201,4989,602,43,0,0,0,0,2023_07_08_4a363f7a4aca3db4e26cg.tex
10837,6615,1083,136,0,0,0,0,2023_07_08_4a6fcdcc84c9296e84f0g.tex
6528,4162,585,70,0,0,0,0,2023_07_08_4a70d1e260fbcfdda2bcg.tex
7189,5032,784,77,0,0,0,0,2023_07_08_4a7900e4370936af45d6g.tex
7742,5891,974,74,0,0,0,0,2023_07_08_4a8233de03b2dc691e40g.tex
8524,3126,555,96,0,0,0,0,2023_07_08_4a856d8dc022b69fa5e9g.tex
8332,5300,850,79,0,0,0,0,2023_07_08_4a8fa0b7801a1e682e88g.tex
7711,6423,1024,98,0,0,0,0,2023_07_08_4aad156cbbf90042f54dg.tex
7785,7211,1091,63,0,0,0,0,2023_07_08_4abc749737b184994105g.tex
7640,6289,937,44,0,0,0,0,2023_07_08_4abd0cbec977f058b897g.tex
4643,3764,626,21,0,0,0,0,2023_07_08_4acdf034a7c0bed4ab20g.tex
8202,6496,930,77,0,0,0,0,2023_07_08_4ae0c9e27b25a37b707fg.tex
6932,4774,769,71,0,0,0,0,2023_07_08_4b02fedc5fdd7d886e0ag.tex
7963,5584,739,74,0,0,0,0,2023_07_08_4b0684d42d6e5c450ed1g.tex
8903,4451,568,61,0,0,0,0,2023_07_08_4b1ff8c3140b658bcf72g.tex
7341,4274,615,99,0,0,0,0,2023_07_08_4b2ea6409fb6446d8559g.tex
7351,5803,881,66,0,0,0,0,2023_07_08_4b337ac55ad94ddc66d3g.tex
7276,5803,881,66,0,0,0,0,2023_07_08_4b337ac55ad94ddc66d3g_1.tex
7276,5803,881,66,0,0,0,0,2023_07_08_4b337ac55ad94ddc66d3g_2.tex
7860,6437,976,68,0,0,0,0,2023_07_08_4b4bf9cb1d0870c7b192g.tex
7954,6538,1061,96,0,0,0,0,2023_07_08_4b559f54e533ba6b9da3g.tex
7721,7568,931,0,0,0,0,0,2023_07_08_4b581d123614703828e1g.tex
7985,6928,1187,82,0,0,0,0,2023_07_08_4b6706eec49d06a6bdb3g.tex
7537,5564,837,82,0,0,0,0,2023_07_08_4b69eaeb14c92a38822fg.tex
8342,6657,1092,63,0,0,0,0,2023_07_08_4b7678f49587c20b1373g.tex
7271,5415,839,45,0,0,0,0,2023_07_08_4b84bf4ecd537d54dad2g.tex
7984,6166,1046,61,0,0,0,0,2023_07_08_4b91cd88461529fc7976g.tex
8035,3295,524,100,0,0,0,0,2023_07_08_4b975d611a744664a50bg.tex
7160,4805,745,109,0,0,0,0,2023_07_08_4b9d80b989d680856d96g.tex
8012,5744,906,79,0,0,0,0,2023_07_08_4bafea5c20ed2cef19b9g.tex
7832,6808,1042,93,0,0,0,0,2023_07_08_4bcf262d2ae387eab3d7g.tex
7600,6999,1027,16,0,0,0,0,2023_07_08_4bd453c54c0bf02b1cdeg.tex
7534,5643,916,73,0,0,0,0,2023_07_08_4bd832b740930cea2587g.tex
7409,5928,890,77,0,0,0,0,2023_07_08_4be35ba340162545e50bg.tex
7732,7084,1023,30,0,0,0,0,2023_07_08_4bfadaaabe4d3ea0ce49g.tex
8690,7069,1126,133,0,0,0,0,2023_07_08_4c49e1b63d04c39137ebg.tex
7253,5676,835,72,0,0,0,0,2023_07_08_4c79b381b34bd9002eb4g.tex
7590,5094,816,89,0,0,0,0,2023_07_08_4ca6ef9fd7b8b72c3cffg.tex
7388,5046,736,73,0,0,0,0,2023_07_08_4ccadecdfc7427e833efg.tex
6349,942,164,51,0,0,0,0,2023_07_08_4ce4ede6cdea660b55f8g.tex
6847,5712,839,85,0,0,0,0,2023_07_08_4ce5db2cace7c7eb251dg.tex
7786,6221,972,88,0,0,0,0,2023_07_08_4d4ff348275b8e2a7e3ag.tex
7961,6853,1104,112,0,0,0,0,2023_07_08_4d5edecfd6563af2e899g.tex
6658,3731,552,68,0,0,0,0,2023_07_08_4d7d4da21cab8ed70ef0g.tex
7275,5347,747,65,0,0,0,0,2023_07_08_4d8cfb5d749f6d33a1b6g.tex
7919,5836,1053,74,0,0,0,0,2023_07_08_4dc7cf9321e0d1ad30ddg.tex
7242,6866,844,2,0,0,0,0,2023_07_08_4df710aabc11199ebd8bg.tex
7009,5994,977,52,0,0,0,0,2023_07_08_4e2bf50b53dbc77e10e1g.tex
8475,6635,1053,128,0,0,0,0,2023_07_08_4e56d3154cea90ece0e1g.tex
9165,4641,677,87,0,0,0,0,2023_07_08_4e66c16d5915eb7cf5eag.tex
7491,6876,1007,29,0,0,0,0,2023_07_08_4e835891c827a09a4f13g.tex
7515,6453,1017,81,0,0,0,0,2023_07_08_4ea9f8d65d9174920e28g.tex
7437,6453,1017,81,0,0,0,0,2023_07_08_4ea9f8d65d9174920e28g_1.tex
7086,6065,885,89,0,0,0,0,2023_07_08_4eae891ac3006f903166g.tex
7011,6065,885,89,0,0,0,0,2023_07_08_4eae891ac3006f903166g_1.tex
7011,6065,885,89,0,0,0,0,2023_07_08_4eae891ac3006f903166g_2.tex
7824,5166,706,39,0,0,0,0,2023_07_08_4ec51292a7fe2ffa621fg.tex
7224,5527,1000,122,0,0,0,0,2023_07_08_4ee5d08597fa18dc1bc5g.tex
1572,219,21,0,1,0,0,0,2023_07_08_4eebc7bd48cf1b333529g.tex
8928,5541,910,110,0,0,0,0,2023_07_08_4ef8818b03b16beb7d94g.tex
8634,6780,1027,68,0,0,0,0,2023_07_08_4efc1cc9d2760182bc26g.tex
7929,2207,406,66,0,0,0,0,2023_07_08_4f0d70fbc5a07fd3661bg.tex
7849,6851,1079,158,0,0,0,0,2023_07_08_4f139a50fe804ab219d1g.tex
8615,5584,827,69,0,0,0,0,2023_07_08_4f42e2b432506cb16af4g.tex
8053,6224,837,49,1,0,0,0,2023_07_08_4f687f1adcc32293c3b8g.tex
7073,4494,725,72,0,0,0,0,2023_07_08_4f6f35b8a7ac154dcb83g.tex
7710,5026,759,82,0,0,0,0,2023_07_08_4fcb203a8aca3d8b3a34g.tex
7371,6629,1100,66,0,0,0,0,2023_07_08_4fe995e395278e2afe7eg.tex
8356,5749,990,79,0,0,0,0,2023_07_08_4ff172ef1bc3cbe5d42dg.tex
8036,6800,1120,93,0,0,0,0,2023_07_08_4ff52c06e82bbc252693g.tex
6179,4012,597,61,0,0,0,0,2023_07_08_502d8283fe15ce99e0b4g.tex
7561,5667,802,47,0,0,0,0,2023_07_08_5054f0130394917b0b33g.tex
8364,5485,749,83,1,0,0,0,2023_07_08_507e6fb4cb783c3e2c45g.tex
7179,6423,934,44,0,0,0,0,2023_07_08_508580a3214946cc032eg.tex
7688,7053,915,18,0,0,0,0,2023_07_08_50a2a873605733895983g.tex
7202,6922,836,3,0,0,0,0,2023_07_08_50bb423fe93e33c3d003g.tex
8114,5639,876,123,0,0,0,0,2023_07_08_50be96ad260d2fb8f856g.tex
8087,5916,896,117,0,0,0,0,2023_07_08_50d4a69b290bddc79ea0g.tex
8494,6627,998,101,0,0,0,0,2023_07_08_50db508d8c56ca19e6ccg.tex
8067,6160,805,54,0,0,0,0,2023_07_08_50e97e3afe654e30aed2g.tex
7720,6649,1027,54,0,0,0,0,2023_07_08_5108d20b99306d0449a3g.tex
8791,4372,745,90,0,0,0,0,2023_07_08_510abc2f54596b5adc57g.tex
7650,4529,645,67,0,0,0,0,2023_07_08_514affc6d5a6155c3401g.tex
7772,5992,954,87,0,0,0,0,2023_07_08_5167f3de61f16d133169g.tex
8035,6432,1042,91,0,0,0,0,2023_07_08_5175c2d28b99324cac9fg.tex
7870,6092,974,89,0,0,0,0,2023_07_08_5190dfd2e8b47aae07a3g.tex
7981,5506,801,123,0,0,0,0,2023_07_08_5191bcf39245a394aa1eg.tex
8984,6962,1105,135,0,0,0,0,2023_07_08_5193eaa2f1535eff54e0g.tex
8859,5181,889,151,0,0,0,0,2023_07_08_51a86d7fdbe3a8b70b9bg.tex
7998,5309,796,116,0,0,0,0,2023_07_08_51f29e936ba200555c17g.tex
7633,5359,708,85,0,0,0,0,2023_07_08_51fa81623ba11e7c1ad8g.tex
8087,3293,440,67,0,0,0,0,2023_07_08_5234dc45f31147a592e5g.tex
7849,6208,1012,50,0,0,0,0,2023_07_08_52358c6247458ab76971g.tex
8052,6406,1005,57,0,0,0,0,2023_07_08_524ad90cd524fc204609g.tex
8053,6235,966,90,0,0,0,0,2023_07_08_527e8c1cd56390cd0e46g.tex
8101,6775,1113,81,0,0,0,0,2023_07_08_528d476d66d9d67349f2g.tex
8095,6158,980,132,0,0,0,0,2023_07_08_529382e8eeb28b9697c1g.tex
7058,5502,869,60,0,0,0,0,2023_07_08_52a1c8440b1a54f2097fg.tex
7574,5369,852,95,0,0,0,0,2023_07_08_52d12c4138793ee957e3g.tex
8404,5234,958,115,0,0,0,0,2023_07_08_52dff718f3c203cc5f97g.tex
8843,6123,881,136,0,0,0,0,2023_07_08_52e02bb04ad3b3a6230ag.tex
7655,6429,1059,107,0,0,0,0,2023_07_08_52e90a33781019d45f8fg.tex
7479,5885,858,108,0,0,0,0,2023_07_08_52f6a0511a42f95f138eg.tex
7345,4564,697,83,1,0,0,0,2023_07_08_53032b064e78773645acg.tex
8399,6663,994,64,0,0,0,0,2023_07_08_53229e23c506a6587c00g.tex
7668,7338,1076,61,0,0,0,0,2023_07_08_532b5a994ae8c2e87c1cg.tex
7848,5222,844,135,0,0,0,0,2023_07_08_532da3896e366e870c24g.tex
7737,5888,957,86,0,0,0,0,2023_07_08_534ab5f411755f8ed7c8g.tex
8174,6190,1028,108,0,0,0,0,2023_07_08_535f48a731219bff6016g.tex
7845,6765,941,18,0,0,0,0,2023_07_08_5368b0afc66a72a62a88g.tex
8053,5429,927,94,0,0,0,0,2023_07_08_536a839bcf22227b5860g.tex
7754,5880,1091,57,0,0,0,0,2023_07_08_5388a8badf1745f9987ag.tex
8147,5586,852,92,0,0,0,0,2023_07_08_538c59e7d0ee53142860g.tex
7332,4530,727,95,0,0,0,0,2023_07_08_539486042a8a8eae1a8bg.tex
7611,4700,726,100,0,0,0,0,2023_07_08_53b660599d87d164aeb4g.tex
7750,5463,902,77,1,0,0,0,2023_07_08_53cbeb01b6f4729cf45eg.tex
8644,6372,941,132,0,0,0,0,2023_07_08_53d04c933e7f0b3cfe67g.tex
7865,6841,1122,137,0,0,0,0,2023_07_08_53e9a621c78da37ef4b5g.tex
7954,6211,1037,83,0,0,0,0,2023_07_08_53fbe4a11542bab96337g.tex
7289,6448,977,8,0,0,0,0,2023_07_08_541f93b85154c13415d5g.tex
7311,5254,827,67,0,0,0,0,2023_07_08_543d145000d998c79e3ag.tex
7196,5254,827,67,0,0,0,0,2023_07_08_543d145000d998c79e3ag_1.tex
7196,5254,827,67,0,0,0,0,2023_07_08_543d145000d998c79e3ag_2.tex
7570,5454,862,71,0,0,0,0,2023_07_08_546f0d5178262359712eg.tex
